,Headline,Type,Username,URL,User URL,Date,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,index,change1,change2,change3,change4,change5,change6,total_change
619,【忒修斯x你】我的怨种老爹们7,text,青妩Echo（邓布利多的狗版,https://yaoyao65798.lofter.com/post/31bf63f3_2b5b63db3,https://yaoyao65798.lofter.com/,2022-06-12,138,142,144,145,146,147,151,619,4,2,1,1,1,4,13
620,None,img,海,https://xingyilishanhai.lofter.com/post/1f352765_2b5b35bd6,https://xingyilishanhai.lofter.com/,2022-06-11,142,143,144,144,146,149,150,620,1,1,0,2,3,1,8
621,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5b473bf,https://moinmoin150.lofter.com/,2022-06-11,141,142,142,142,142,143,144,621,1,0,0,0,1,1,3
622,None,img,心崽,https://liuxinyi30944.lofter.com/post/74a1aa57_2b5b65371,https://liuxinyi30944.lofter.com/,2022-06-12,132,139,144,144,144,144,144,622,7,5,0,0,0,0,12
623,None,img,漠城宿,https://mcslin.lofter.com/post/1dc99921_2b5b30310,https://mcslin.lofter.com/,2022-06-11,141,141,142,144,144,145,148,623,0,1,2,0,1,3,7
624,None,img,夯仔儿,https://alisoncelebrainlee.lofter.com/post/1dc0fa96_2b5abbf75,https://alisoncelebrainlee.lofter.com/,2022-06-07,139,139,139,141,141,142,143,624,0,0,2,0,1,1,4
625,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b6f7dc,https://kemengyingxin.lofter.com/,2022-06-12,135,138,138,140,143,143,146,625,3,0,2,3,0,3,11
626,【GGAD】Sacrifice 75（使女AU/ABO/带球跑）,text,炫耀此生,https://xuanyaocisheng0301.lofter.com/post/1ffdab16_2b5ad8c12,https://xuanyaocisheng0301.lofter.com/,2022-06-08,142,142,142,142,143,143,144,626,0,0,0,1,0,1,2
627,None,img,ELINA段忶,https://elina0618.lofter.com/post/1d50cceb_2b5b26ebc,https://elina0618.lofter.com/,2022-06-10,139,139,140,141,141,141,141,627,0,1,1,0,0,0,2
628,今天的霍格沃茨格外喧嚣3,text,坩埚,https://maolingzi80231.lofter.com/post/74422934_2b5a5df16,https://maolingzi80231.lofter.com/,2022-06-06,106,108,109,113,116,123,125,628,2,1,4,3,7,2,19
629,HP观影体·05,text,风气候,https://fqh06.lofter.com/post/74b60a13_2b5b40986,https://fqh06.lofter.com/,2022-06-11,112,119,124,131,133,135,139,629,7,5,7,2,2,4,27
630,【GGAD】Sacrifice 77（使女AU/ABO/带球跑）,text,炫耀此生,https://xuanyaocisheng0301.lofter.com/post/1ffdab16_2b5b47252,https://xuanyaocisheng0301.lofter.com/,2022-06-11,141,141,141,141,141,141,142,630,0,0,0,0,0,1,1
631,哈利波特观老福特3,text,初凉,https://chuliang27390.lofter.com/post/4b3ab3f4_2b5b5c14e,https://chuliang27390.lofter.com/,2022-06-12,114,122,124,125,126,129,130,631,8,2,1,1,3,1,16
632,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5ae6cb8,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-09,134,135,135,136,137,139,138,632,1,0,1,1,2,-1,4
633,【观影体】好想当他们的狗！！！,text,Astor.,https://hanguigui54597.lofter.com/post/320e3028_2b5ac2302,https://hanguigui54597.lofter.com/,2022-06-08,127,128,129,129,129,129,129,633,1,1,0,0,0,0,2
634,【GGAD】我磕了对家×我推的CP（八）,text,黑历史集结号,https://heilishijijiehao.lofter.com/post/1eadb08a_2b59f45ba,https://heilishijijiehao.lofter.com/,2022-06-10,125,125,128,129,131,133,135,634,0,3,1,2,2,2,10
635,None,img,Niffler,https://arntssog.lofter.com/post/4c893ce0_2b5aedc42,https://arntssog.lofter.com/,2022-06-09,130,130,130,130,130,131,131,635,0,0,0,0,1,0,1
636,None,img,LemonGellert,https://always56936.lofter.com/post/73dd2cac_2b5af0d8f,https://always56936.lofter.com/,2022-06-09,108,116,122,128,128,130,133,636,8,6,6,0,2,3,25
637,None,img,Rubber Soul,https://boteliaowangtai.lofter.com/post/1f06b7e6_2b5b70854,https://boteliaowangtai.lofter.com/,2022-06-13,124,125,130,130,130,131,132,637,1,5,0,0,1,1,8
638,None,img,夯仔儿,https://alisoncelebrainlee.lofter.com/post/1dc0fa96_2b5ad0af8,https://alisoncelebrainlee.lofter.com/,2022-06-08,125,126,129,130,130,130,130,638,1,3,1,0,0,0,5
639,[GGAD]战败,text,羁鸟.,https://y869456481.lofter.com/post/742cf466_2b5aaf055,https://y869456481.lofter.com/,2022-06-07,87,95,102,108,112,114,122,639,8,7,6,4,2,8,35
640,None,img,四时废废,https://taoyao663.lofter.com/post/202d3732_2b5ac14f1,https://taoyao663.lofter.com/,2022-06-08,130,130,130,130,130,130,130,640,0,0,0,0,0,0,0
641,None,img,米苏米叻,https://zhaixingxingdexiaoyi.lofter.com/post/73ecc5ce_2b5b19942,https://zhaixingxingdexiaoyi.lofter.com/,2022-06-10,98,101,103,112,117,118,121,641,3,2,9,5,1,3,23
642,【授翻】龟兔赛跑 CH.2,text,战斗系橘喵【看个人介绍】,https://tomarry12317.lofter.com/post/1e53404d_2b5afab4e,https://tomarry12317.lofter.com/,2022-06-09,121,121,121,121,121,123,122,642,0,0,0,0,2,-1,1
643,【HP观影】众所周知，无人知晓（2）,text,北归途   ⃒⃘⃤（备考期末中…）,https://lzhixuan.lofter.com/post/4d081b80_2b5b35991,https://lzhixuan.lofter.com/,2022-06-12,115,114,118,120,122,122,123,643,-1,4,2,2,0,1,8
644,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5b17f52,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-10,115,115,116,116,119,121,122,644,0,1,0,3,2,1,7
645,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5ad16d8,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-08,115,116,117,117,118,121,121,645,1,1,0,1,3,0,6
646,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#1,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5aa48c2,https://hongbidiaole.lofter.com/,2022-06-07,114,114,115,115,116,116,116,646,0,1,0,1,0,0,2
647,None,img,X₃OH⁻,https://xxspacey.lofter.com/post/1f1a40a3_2b5b2a21b,https://xxspacey.lofter.com/,2022-06-11,117,118,118,118,119,119,120,647,1,0,0,1,0,1,3
648,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5a9a0d7,https://moinmoin150.lofter.com/,2022-06-07,119,119,119,119,119,119,119,648,0,0,0,0,0,0,0
649,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5aaba75,https://kemengyingxin.lofter.com/,2022-06-07,114,115,116,117,117,117,117,649,1,1,1,0,0,0,3
650,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5b47e83,https://moinmoin150.lofter.com/,2022-06-11,111,112,113,113,113,115,115,650,1,1,0,0,2,0,4
651,怎样用女儿挽回老相好57,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b59297b3,https://anna-tulanduo.lofter.com/,2022-06-06,100,104,104,104,107,108,110,651,4,0,0,3,1,2,10
652,None,img,平平淡淡才是真！,https://shibuzhuan562.lofter.com/post/1f126108_2b5b31eae,https://shibuzhuan562.lofter.com/,2022-06-11,101,103,104,106,106,106,107,652,2,1,2,0,0,1,6
653,None,img,Hiiragizawa,https://hiiragizawa.lofter.com/post/74a47eee_2b5b50023,https://hiiragizawa.lofter.com/,2022-06-12,104,104,104,104,104,104,104,653,0,0,0,0,0,0,0
654,【HP】决斗小天才的神奇穿越,text,昨夜情书,https://iris667295.lofter.com/post/7424c07c_2b5ae0adf,https://iris667295.lofter.com/,2022-06-08,100,100,100,100,99,102,103,654,0,0,0,-1,3,1,3
655,是前男友还是..？,text,Mr.Fahrenheit,https://yimingchenmixuexirijianxiaoshoudehaoxuesheng.lofter.com/post/1ffe8ca1_2b5ad1ad2,https://yimingchenmixuexirijianxiaoshoudehaoxuesheng.lofter.com/,2022-06-08,91,91,91,91,91,101,101,655,0,0,0,0,10,0,10
656,None,img,咖啡果汁,https://desantuanzi.lofter.com/post/4c09df94_2b5aa3b94,https://desantuanzi.lofter.com/,2022-06-07,100,101,101,101,101,101,101,656,1,0,0,0,0,0,1
657,怎样用女儿挽回老相好63,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b5a0ad23,https://anna-tulanduo.lofter.com/,2022-06-12,96,98,100,100,101,102,103,657,2,2,0,1,1,1,7
658,1 第二篇章！让我们为GGAD的复婚而努力吧！,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5ad5a46,https://banyeyouexingle.lofter.com/,2022-06-08,83,86,88,90,93,94,95,658,3,2,2,3,1,1,12
659,None,img,雨滴源源,https://yudiyuanyuan.lofter.com/post/4ca03eee_2b5b2313b,https://yudiyuanyuan.lofter.com/,2022-06-10,79,80,86,88,91,92,95,659,1,6,2,3,1,3,16
660,『HP』直播未来四院学生的所作所为 15,text,起来吃饭没有拒绝,https://qilaichifanmeiyoujujue.lofter.com/post/3094a0c0_2b5acb0e7,https://qilaichifanmeiyoujujue.lofter.com/,2022-06-08,79,81,81,84,89,89,94,660,2,0,3,5,0,5,15
661,2 做个梦，我想有两个老婆，一个叫AD一个也叫ad,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5af1db2,https://banyeyouexingle.lofter.com/,2022-06-09,88,92,92,93,94,94,95,661,4,0,1,1,0,1,7
662,None,img,小黑屋,https://yu52512603.lofter.com/post/74b4c19f_2b5b1560f,https://yu52512603.lofter.com/,2022-06-10,87,87,87,89,87,87,89,662,0,0,2,-2,0,2,2
663,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5aabdf5,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-07,89,90,91,91,93,95,95,663,1,1,0,2,2,0,6
664,怎样用女儿挽回老相好59,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b594e64d,https://anna-tulanduo.lofter.com/,2022-06-08,85,87,87,87,88,89,90,664,2,0,0,1,1,1,5
665,None,img,一坨元宵,https://yituoyuanxiao.lofter.com/post/7490e78d_2b5aefe08,https://yituoyuanxiao.lofter.com/,2022-06-09,93,93,93,93,93,93,93,665,0,0,0,0,0,0,0
666,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5b38f38,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-11,89,89,90,90,90,91,92,666,0,1,0,0,1,1,3
667,怎样用女儿挽回老相好58,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b594537e,https://anna-tulanduo.lofter.com/,2022-06-07,83,85,85,85,86,87,89,667,2,0,0,1,1,2,6
668,爱意与玫瑰14,text,翀澶,https://xujia09434.lofter.com/post/4cda57f8_2b5aa5658,https://xujia09434.lofter.com/,2022-06-07,77,78,79,82,83,83,86,668,1,1,3,1,0,3,9
669,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5abae1d,https://moinmoin150.lofter.com/,2022-06-07,85,86,86,88,88,88,88,669,1,0,2,0,0,0,3
670,住在魔镜里的黑魔王（四十八）,text,牛奶糖和大果粒,https://mitaoshangdeqingting.lofter.com/post/1f4d37bb_2b5ad3c7c,https://mitaoshangdeqingting.lofter.com/,2022-06-08,81,81,81,84,85,85,85,670,0,0,3,1,0,0,4
671,3 霍格沃兹突然多出一个bug,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5b119ef,https://banyeyouexingle.lofter.com/,2022-06-10,82,82,83,83,84,84,86,671,0,1,0,1,0,2,4
672,None,img,一只猫   ⃒⃘⃤,https://yizhimao64892.lofter.com/post/73be580f_2b5b4d0db,https://yizhimao64892.lofter.com/,2022-06-12,70,73,73,76,76,81,83,672,3,0,3,0,5,2,13
673,None,img,曼德夫人,https://9345367885.lofter.com/post/4becda03_2b5ae3654,https://9345367885.lofter.com/,2022-06-09,66,69,72,74,77,82,83,673,3,3,2,3,5,1,17
674,None,img,烤雁多加码,https://beibianchuilaidefeng73761.lofter.com/post/314c9f26_2b5b3c511,https://beibianchuilaidefeng73761.lofter.com/,2022-06-11,84,84,84,84,84,84,84,674,0,0,0,0,0,0,0
675,怎样用女儿挽回老相好62,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b59e35dc,https://anna-tulanduo.lofter.com/,2022-06-11,78,80,81,81,82,83,85,675,2,1,0,1,1,2,7
676,霍格沃茨的学生们再次要求换一个黑魔法防御课老师,text,一,https://yi89667498.lofter.com/post/74a886a4_2b5a4c225,https://yi89667498.lofter.com/,2022-06-12,62,66,69,74,76,78,79,676,4,3,5,2,2,1,17
677,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#2,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5aa01a2,https://hongbidiaole.lofter.com/,2022-06-07,82,82,82,82,83,83,83,677,0,0,0,1,0,0,1
678,5 gg：多和我学学，还想不想要老婆了？,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5b692f4,https://banyeyouexingle.lofter.com/,2022-06-12,76,78,79,80,82,82,83,678,2,1,1,2,0,1,7
679,在格林德沃开煤气灶的时候ggad粉穿成了纽特脸,text,陌染,https://azuotiandefeng.lofter.com/post/31943d82_2b5ac8cf8,https://azuotiandefeng.lofter.com/,2022-06-08,62,64,65,67,70,73,74,679,2,1,2,3,3,1,12
680,格林德沃决定开始摆烂（上）,text,阿钰,https://yuzhi60662.lofter.com/post/749456a6_2b5ad680a,https://yuzhi60662.lofter.com/,2022-06-11,57,61,66,68,68,76,79,680,4,5,2,0,8,3,22
681,【GGAD】入梦,text,MOON404,https://moon40487629.lofter.com/post/74dca968_2b5b092f0,https://moon40487629.lofter.com/,2022-06-10,53,59,62,63,66,74,74,681,6,3,1,3,8,0,21
682,我又跑来说深夜笑话了,text,凌宙 ⃒⃘⃤ ,https://lingzhou106.lofter.com/post/1f9b3e29_2b5b6a4a8,https://lingzhou106.lofter.com/,2022-06-12,79,79,79,79,79,79,79,682,0,0,0,0,0,0,0
683,None,img,莉莉丝.伊娃.斯莱特林,https://lilisiyiwasilaitelin.lofter.com/post/7417dc7e_2b5b58acc,https://lilisiyiwasilaitelin.lofter.com/,2022-06-12,65,67,70,72,74,75,75,683,2,3,2,2,1,0,10
684,HP：当hp众人参加了麻瓜综艺,text,一只问砸⚯͛ ⃒⃘⃤,https://0528yyyqlfang.lofter.com/post/4c0c71f6_2b5aa369d,https://0528yyyqlfang.lofter.com/,2022-06-07,64,65,66,69,71,71,74,684,1,1,3,2,0,3,10
685,怎样用女儿挽回老相好61,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b5987d60,https://anna-tulanduo.lofter.com/,2022-06-10,73,75,75,74,75,76,77,685,2,0,-1,1,1,1,4
686,前往霍格沃茨,text,失格者 ⃒⃘⃤,https://yemingmeiyu.lofter.com/post/309139dd_2b5a252f5,https://yemingmeiyu.lofter.com/,2022-06-12,63,64,64,65,70,71,71,686,1,0,1,5,1,0,8
687,None,img,阿尔最爱的男人⃒⃘⃤,https://albuszuiaideshengtu.lofter.com/post/74ae13ba_2b5a9dd4a,https://albuszuiaideshengtu.lofter.com/,2022-06-07,78,78,78,78,78,78,78,687,0,0,0,0,0,0,0
688,None,img,柠檬雪宝喂大的🦉 ⃒⃘⃤,https://obliviate58011.lofter.com/post/73cf5383_2b5b64900,https://obliviate58011.lofter.com/,2022-06-12,65,69,70,73,75,77,77,688,4,1,3,2,2,0,12
689,4 被遣送回去还是留在霍格沃兹？让我们来给GG加油吧！,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5b39f86,https://banyeyouexingle.lofter.com/,2022-06-11,69,70,71,71,72,72,75,689,1,1,0,1,0,3,6
690,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#3,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5ac9a22,https://hongbidiaole.lofter.com/,2022-06-08,68,68,69,70,71,71,71,690,0,1,1,1,0,0,3
691,None,img,撸绵羊sheep,https://mouyeyan.lofter.com/post/741389df_2b5b3060b,https://mouyeyan.lofter.com/,2022-06-11,61,62,63,65,66,70,72,691,1,1,2,1,4,2,11
692,怎样用女儿挽回老相好60,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b59684ae,https://anna-tulanduo.lofter.com/,2022-06-09,70,72,72,72,73,74,75,692,2,0,0,1,1,1,5
693,None,img,X₃OH⁻,https://xxspacey.lofter.com/post/1f1a40a3_2b5aad755,https://xxspacey.lofter.com/,2022-06-07,67,70,71,72,72,72,72,693,3,1,1,0,0,0,5
694,爱意与玫瑰16,text,翀澶,https://xujia09434.lofter.com/post/4cda57f8_2b5ae85ec,https://xujia09434.lofter.com/,2022-06-09,63,64,65,66,66,68,72,694,1,1,1,0,2,4,9
695,[战败]GGAD 后续,text,羁鸟.,https://y869456481.lofter.com/post/742cf466_2b5b183cc,https://y869456481.lofter.com/,2022-06-10,44,50,54,56,60,61,66,695,6,4,2,4,1,5,22
696,第三章,text,赫奇帕奇在读吃货,https://chengzihexiangjiao10609.lofter.com/post/4d0a82c2_2b5acd412,https://chengzihexiangjiao10609.lofter.com/,2022-06-08,62,63,64,64,64,66,66,696,1,1,0,0,2,0,4
697,None,img,夜雨声寒,https://lovewolverine.lofter.com/post/2db328_2b5ab4562,https://lovewolverine.lofter.com/,2022-06-07,59,59,61,61,65,67,67,697,0,2,0,4,2,0,8
698,【GGAD】【ABO】Young Man's Magic（09）,text,英俊的皮皮虾,https://toumingdehuaihuai.lofter.com/post/1ea0e4fb_2b5aabe9c,https://toumingdehuaihuai.lofter.com/,2022-06-07,64,64,64,65,66,66,66,698,0,0,1,1,0,0,2
699,【ggAD】鲜花盛开的森林 14,text,高跟鞋骑士,https://bailuwenjiu.lofter.com/post/1f090641_2b5ad04b7,https://bailuwenjiu.lofter.com/,2022-06-08,66,66,65,65,65,65,65,699,0,-1,0,0,0,0,-1
700,【GGAD】不复相见,text,帖顿,https://direnbushiwo.lofter.com/post/73ef8c41_2b5ae4687,https://direnbushiwo.lofter.com/,2022-06-09,60,61,61,62,62,62,62,700,1,0,1,0,0,0,2
701,【ggAD】小小比格 大大缺德（一）,text,春丽姬,https://chunliji343.lofter.com/post/203a8cd4_2b5aeda3e,https://chunliji343.lofter.com/,2022-06-09,59,63,63,63,63,63,63,701,4,0,0,0,0,0,4
702,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 18,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5b0a3bf,https://splitwarrior.lofter.com/,2022-06-10,57,61,62,64,64,64,64,702,4,1,2,0,0,0,7
703,哈利.格林德沃(二十),text,Draco.Malfoy:⃒⃘⃤,https://harrymalfoy79611.lofter.com/post/7425a4a3_2b5b32694,https://harrymalfoy79611.lofter.com/,2022-06-11,54,57,57,57,57,60,62,703,3,0,0,0,3,2,8
704,【授翻】GGAD之有问必答（7/9）,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5aec581,https://moinmoin150.lofter.com/,2022-06-09,64,64,64,64,64,64,65,704,0,0,0,0,0,1,1
705,None,img,Lorisen,https://2283399288.lofter.com/post/31b8f77a_2b5abab65,https://2283399288.lofter.com/,2022-06-08,57,57,59,60,60,61,61,705,0,2,1,0,1,0,4
706,【GGAD】伤麟怨道穷（三）GG预言AD将死于复活石，他决定求婚以改变未来,text,为了果尔德施坦因,https://conquerityouwill.lofter.com/post/200c5a69_2b5b61210,https://conquerityouwill.lofter.com/,2022-06-12,58,58,58,58,58,62,62,706,0,0,0,0,4,0,4
707,None,img,欧美执刀人,https://tonystark13339.lofter.com/post/31c35e0c_2b5b0e169,https://tonystark13339.lofter.com/,2022-06-10,60,60,61,61,61,61,63,707,0,1,0,0,0,2,3
708,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#4,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5b01de1,https://hongbidiaole.lofter.com/,2022-06-09,54,55,56,56,57,57,57,708,1,1,0,1,0,0,3
709,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 16,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5aac22a,https://splitwarrior.lofter.com/,2022-06-07,54,58,59,59,59,59,59,709,4,1,0,0,0,0,5
710,【GGAD/伏哈】聊天记录,text,一只猫   ⃒⃘⃤,https://yizhimao64892.lofter.com/post/73be580f_2b5b59834,https://yizhimao64892.lofter.com/,2022-06-12,45,46,49,53,58,58,60,710,1,3,4,5,0,2,15
711,【GGAD】Drew Them Out (18),text,Lumor,https://heolwp.lofter.com/post/4ce32534_2b5afeee8,https://heolwp.lofter.com/,2022-06-09,60,60,60,60,60,60,60,711,0,0,0,0,0,0,0
712,【GGAD】Drew Them Out (19),text,Lumor,https://heolwp.lofter.com/post/4ce32534_2b5b40d91,https://heolwp.lofter.com/,2022-06-11,54,55,57,57,58,58,58,712,1,2,0,1,0,0,4
713,住在魔镜里的黑魔王（四十九）,text,牛奶糖和大果粒,https://mitaoshangdeqingting.lofter.com/post/1f4d37bb_2b5b3b9b6,https://mitaoshangdeqingting.lofter.com/,2022-06-11,54,54,54,56,56,56,57,713,0,0,2,0,0,1,3
714,【GGAD】未寄出的信,text,蚊砸,https://mosquitee.lofter.com/post/74b02559_2b5b0e8cf,https://mosquitee.lofter.com/,2022-06-10,54,54,54,54,54,54,54,714,0,0,0,0,0,0,0
715,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5a99321,https://moinmoin150.lofter.com/,2022-06-07,59,59,59,59,59,59,60,715,0,0,0,0,0,1,1
716,【GGAD】《As A Father》（2）（abo生子）,text,爬墙高手AZ,https://zhongtudiyipaqianggaoshou.lofter.com/post/4c614cf0_2b5ab27ca,https://zhongtudiyipaqianggaoshou.lofter.com/,2022-06-07,61,61,60,60,60,60,60,716,0,-1,0,0,0,0,-1
717,68 来晚喽，但我还是超爱你的！,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5ab27cc,https://banyeyouexingle.lofter.com/,2022-06-07,57,57,57,57,58,58,60,717,0,0,0,1,0,2,3
718,None,img,嗷,https://aaa3610233.lofter.com/post/74ceb2c3_2b5acf54f,https://aaa3610233.lofter.com/,2022-06-08,56,57,57,58,60,60,60,718,1,0,1,2,0,0,4
719,【GGAD】伤麟怨道穷（一）GG预言AD将死于复活石，他决定求婚以改变未来,text,为了果尔德施坦因,https://conquerityouwill.lofter.com/post/200c5a69_2b5b6150c,https://conquerityouwill.lofter.com/,2022-06-12,54,55,55,55,56,58,58,719,1,0,0,1,2,0,4
720,None,img,撸绵羊sheep,https://mouyeyan.lofter.com/post/741389df_2b5b6147d,https://mouyeyan.lofter.com/,2022-06-12,49,50,53,53,53,56,59,720,1,3,0,0,3,3,10
721,莫比乌斯环｜第十一章,text,狮院的茶酱,https://gelletgrindelwold.lofter.com/post/4c3618aa_2b5acb366,https://gelletgrindelwold.lofter.com/,2022-06-08,58,58,58,59,58,58,58,721,0,0,1,-1,0,0,0
722,金色的大鸟（格林德沃夫人篇）,text,失格者 ⃒⃘⃤,https://yemingmeiyu.lofter.com/post/309139dd_2b5b1549e,https://yemingmeiyu.lofter.com/,2022-06-10,47,47,47,47,48,53,54,722,0,0,0,1,5,1,7
723,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 17,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5af0422,https://splitwarrior.lofter.com/,2022-06-09,52,54,56,56,56,56,56,723,2,2,0,0,0,0,4
724,None,img,烤雁多加码,https://beibianchuilaidefeng73761.lofter.com/post/314c9f26_2b5aa9915,https://beibianchuilaidefeng73761.lofter.com/,2022-06-07,57,57,57,58,58,58,58,724,0,0,1,0,0,0,1
725,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 19,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5b4966a,https://splitwarrior.lofter.com/,2022-06-11,50,53,53,54,56,56,56,725,3,0,1,2,0,0,6
726,格林德沃致邓布利多的信,text,唐,https://mu41470123.lofter.com/post/4d198138_2b5aa874d,https://mu41470123.lofter.com/,2022-06-07,52,52,52,52,51,51,51,726,0,0,0,-1,0,0,-1
727,None,img,咕咕咕,https://aifantu.lofter.com/post/4c602ab7_2b5b28c9f,https://aifantu.lofter.com/,2022-06-11,45,45,46,48,48,52,53,727,0,1,2,0,4,1,8
728,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5ac2de2,https://kemengyingxin.lofter.com/,2022-06-08,52,55,55,55,55,55,55,728,3,0,0,0,0,0,3
729,【GGAD】《血盟故障维修处》#5,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5b49635,https://hongbidiaole.lofter.com/,2022-06-11,46,46,47,47,48,48,48,729,0,1,0,1,0,0,2
730,和男友分手以后（十）,text,刹那芳华,https://chaneifanghua515.lofter.com/post/30b0a4b5_2b5b225a3,https://chaneifanghua515.lofter.com/,2022-06-11,36,39,39,41,44,46,48,730,3,0,2,3,2,2,12
731,金色的大鸟（上＋格林德沃先生篇）,text,失格者 ⃒⃘⃤,https://yemingmeiyu.lofter.com/post/309139dd_2b5ac70b9,https://yemingmeiyu.lofter.com/,2022-06-08,46,47,48,49,49,49,49,731,1,1,1,0,0,0,3
732,None,img,槿澂,https://santellina.lofter.com/post/74544467_2b5b09f81,https://santellina.lofter.com/,2022-06-10,48,49,49,49,51,51,52,732,1,0,0,2,0,1,4
733,None,img,Troddy,https://beilun51866.lofter.com/post/31d93aa1_2b5b18199,https://beilun51866.lofter.com/,2022-06-10,50,50,51,51,51,51,51,733,0,1,0,0,0,0,1
734,None,img,唐,https://mu41470123.lofter.com/post/4d198138_2b5aa1e7b,https://mu41470123.lofter.com/,2022-06-07,48,48,48,48,48,48,48,734,0,0,0,0,0,0,0
735,【ggad】邓布利多的暑假兼职（11）,text,一只金灿灿,https://yizhijincancan.lofter.com/post/31b85be0_2b5b14efc,https://yizhijincancan.lofter.com/,2022-06-10,49,49,49,49,49,49,49,735,0,0,0,0,0,0,0
736,None,img,蛋黄酥好次-,https://ellen0226.lofter.com/post/73dc3fe8_2b5ad5506,https://ellen0226.lofter.com/,2022-06-08,46,46,47,48,48,49,49,736,0,1,1,0,1,0,3
737,None,img,槿澂,https://santellina.lofter.com/post/74544467_2b5b2255b,https://santellina.lofter.com/,2022-06-11,44,44,44,44,45,45,45,737,0,0,0,1,0,0,1
738,当魔法世界遇上了ABO世界观,text,一只问砸⚯͛ ⃒⃘⃤,https://0528yyyqlfang.lofter.com/post/4c0c71f6_2b5aa4e4f,https://0528yyyqlfang.lofter.com/,2022-06-09,44,44,45,46,46,47,47,738,0,1,1,0,1,0,3
739,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b088dd,https://kemengyingxin.lofter.com/,2022-06-10,45,45,46,46,46,46,47,739,0,1,0,0,0,1,2
740,【授翻】凤凰涅槃（14.1）,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5ac5e25,https://moinmoin150.lofter.com/,2022-06-08,45,45,45,45,45,46,47,740,0,0,0,0,1,1,2
